uri,rdf_type,rdf_type_name,name,synonyms,code,production_year,description,species,species_name,variety,variety_name,accession,accession_name,institute,website,CodeTRUEL-VASSAL,CodeVIVC,CodeGO2,Pere,NumAgrementOfficiel,Mere
"http://sinfonia.vignevin.com/id/germplasm/accession.merlot_n_cl342",vocabulary:Accession,Accession,"MERLOT N Cl342",,342,,GO2-137301201,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.merlot_n","MERLOT N",,,,,,,137301201,,342,
"http://sinfonia.vignevin.com/id/germplasm/accession.cabernet-sauvignon_n_cl1124",vocabulary:Accession,Accession,"CABERNET-SAUVIGNON N Cl1124",,1124,,GO2-111101901,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_sauvignon_n","CABERNET-SAUVIGNON N",,,,,,,111101901,,1124,
"http://sinfonia.vignevin.com/id/germplasm/accession.grenache_blanc_b_cl143",vocabulary:Accession,Accession,"GRENACHE BLANC B Cl143",,143,,GO2-125100021,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.grenache_blanc_b","GRENACHE BLANC B",,,,,,,125100021,,143,
"http://sinfonia.vignevin.com/id/germplasm/variety.muscat_ottonel_b",vocabulary:Variety,Variété,"MUSCAT OTTONEL B",,280,,GO2-1455,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/Muscat%20Ottonel",280,,1455,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.mouyssagues_n",vocabulary:Variety,Variété,"MOUYSSAGUES N",,375,,GO2-2311,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/mouyssagues",375,,2311,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.aubin_b_cl1262",vocabulary:Accession,Accession,"AUBIN B Cl1262",,1262,,GO2-202500331,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.aubin_b","AUBIN B",,,,,,,202500331,,1262,
"http://sinfonia.vignevin.com/id/germplasm/variety.savagnin_rose_rs",vocabulary:Variety,Variété,"SAVAGNIN ROSE RS",,259,,GO2-1573,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/savagnin%20rose",259,,1573,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.canner_seedless_b_cl975",vocabulary:Accession,Accession,"CANNER SEEDLESS B Cl975",,975,,GO2-75600641,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.canner_seedless_b","CANNER SEEDLESS B",,,,,,,75600641,,975,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p244_e06",vocabulary:Variety,Variété,3563-P244-E06,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.vermentino_b_cl963",vocabulary:Accession,Accession,"VERMENTINO B Cl963",,963,,GO2-247500531,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.vermentino_b","VERMENTINO B",,,,,,,247500531,,963,
"http://sinfonia.vignevin.com/id/germplasm/variety.mauzac_b",vocabulary:Variety,Variété,"MAUZAC B",,443,,GO2-1351,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/mauzac",443,,1351,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1196",vocabulary:Accession,Accession,"PINOT NOIR N Cl1196",,1196,,GO2-151108831,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151108831,,1196,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl777",vocabulary:Accession,Accession,"PINOT NOIR N Cl777",,777,,GO2-151105631,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151105631,,777,
"http://sinfonia.vignevin.com/id/germplasm/accession.merille_n_cl444",vocabulary:Accession,Accession,"MERILLE N Cl444",,444,,GO2-136100021,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.merille_n","MERILLE N",,,,,,,136100021,,444,
"http://sinfonia.vignevin.com/id/germplasm/accession.gamay_n_cl488",vocabulary:Accession,Accession,"GAMAY N Cl488",,488,,GO2-122105321,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gamay_n","GAMAY N",,,,,,,122105321,,488,
"http://sinfonia.vignevin.com/id/germplasm/variety.manseng_noir_n",vocabulary:Variety,Variété,"MANSENG NOIR N",,420,,GO2-1665,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/Manseng%20noir",420,,1665,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.col_2395l",vocabulary:Variety,Variété,Col-2395L,,6883,,"ExpeResDur,GO2-4033","http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,6883,,4033,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.orbois_b",vocabulary:Variety,Variété,"ORBOIS B",,294,,GO2-2007,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/orbois",294,,2007,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.tannat_n_cl794",vocabulary:Accession,Accession,"TANNAT N Cl794",,794,,GO2-1601004513,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.tannat_n","TANNAT N",,,,,,,1601004513,,794,
"http://sinfonia.vignevin.com/id/germplasm/accession.raffiat_de_moncade_b_cl465",vocabulary:Accession,Accession,"RAFFIAT DE MONCADE B Cl465",,465,,GO2-239300031,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.raffiat_de_moncade_b","RAFFIAT DE MONCADE B",,,,,,,239300031,,465,
"http://sinfonia.vignevin.com/id/germplasm/accession.alicante_henri_bouschet_n_cl805",vocabulary:Accession,Accession,"ALICANTE HENRI BOUSCHET N Cl805",,805,,GO2-102002541,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.alicante_henri_bouschet_n","ALICANTE HENRI BOUSCHET N",,,,,,,102002541,,805,
"http://sinfonia.vignevin.com/id/germplasm/accession.colombard_b_cl606",vocabulary:Accession,Accession,"COLOMBARD B Cl606",,606,,GO2-119100261,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.colombard_b","COLOMBARD B",,,,,,,119100261,,606,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_a01",vocabulary:Variety,Variété,3565-P258-A01,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/accession.cabernet-sauvignon_n_cl412",vocabulary:Accession,Accession,"CABERNET-SAUVIGNON N Cl412",,412,,GO2-111101021,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cabernet_sauvignon_n","CABERNET-SAUVIGNON N",,,,,,,111101021,,412,
"http://sinfonia.vignevin.com/id/germplasm/variety.1103_paulsen",vocabulary:Variety,Variété,"1103 PAULSEN",,9003,,GO2-9952,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,"https://plantgrape.plantnet-project.org/fr/porte-greffe/1103%20Paulsen",9003,,9952,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.macabeu_b_cl630",vocabulary:Accession,Accession,"MACABEU B Cl630",,630,,GO2-131101031,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.macabeu_b","MACABEU B",,,,,,,131101031,,630,
"http://sinfonia.vignevin.com/id/germplasm/accession.cardinal_rg_cl83",vocabulary:Accession,Accession,"CARDINAL RG Cl83",,83,,GO2-70700121,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cardinal_rg","CARDINAL RG",,,,,,,70700121,,83,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p258_c03",vocabulary:Variety,Variété,3565-P258-C03,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_e03",vocabulary:Variety,Variété,3563-P243-E03,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/variety.arinarnoa_n",vocabulary:Variety,Variété,"ARINARNOA N",,2747,,GO2-1685,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/arinarnoa",,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.chardonnay_b_cl1067",vocabulary:Accession,Accession,"CHARDONNAY B Cl1067",,1067,,GO2-114103591,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chardonnay_b","CHARDONNAY B",,,,,,,114103591,,1067,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscadelle_b_cl610",vocabulary:Accession,Accession,"MUSCADELLE B Cl610",,610,,GO2-143100111,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscadelle_b","MUSCADELLE B",,,,,,,143100111,,610,
"http://sinfonia.vignevin.com/id/germplasm/accession.mourvaison_n_cl1171",vocabulary:Accession,Accession,"MOURVAISON N Cl1171",,1171,,GO2-230300131,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mourvaison_n","MOURVAISON N",,,,,,,230300131,,1171,
"http://sinfonia.vignevin.com/id/germplasm/accession.morrastel_n_cl949",vocabulary:Accession,Accession,"MORRASTEL N Cl949",,949,,GO2-229700401,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.morrastel_n","MORRASTEL N",,,,,,,229700401,,949,
"http://sinfonia.vignevin.com/id/germplasm/accession.chasselas_b_cuve_cl60",vocabulary:Accession,Accession,"CHASSELAS B (cuve) Cl60",,60,,GO2-115102351,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chasselas_b_cuve","CHASSELAS B (cuve)",,,,,,,115102351,,60,
"http://sinfonia.vignevin.com/id/germplasm/accession.trousseau_n_cl1114",vocabulary:Accession,Accession,"TROUSSEAU N Cl1114",,1114,,GO2-245301131,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.trousseau_n","TROUSSEAU N",,,,,,,245301131,,1114,
"http://sinfonia.vignevin.com/id/germplasm/accession.montils_b_cl984",vocabulary:Accession,Accession,"MONTILS B Cl984",,984,,GO2-229300051,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.montils_b","MONTILS B",,,,,,,229300051,,984,
"http://sinfonia.vignevin.com/id/germplasm/accession.5bb_cl127",vocabulary:Accession,Accession,"5BB Cl127",,127,,GO2-990500091,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.5bb",5BB,,,,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p257_b03",vocabulary:Variety,Variété,3565-P257-B03,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/variety.3565_p261_a09",vocabulary:Variety,Variété,3565-P261-A09,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,"CINSAUT N",,3421-F02-PL5
"http://sinfonia.vignevin.com/id/germplasm/accession.fer_n_cl420",vocabulary:Accession,Accession,"FER N Cl420",,420,,GO2-216500091,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.fer_n","FER N",,,,,,,216500091,,420,
"http://sinfonia.vignevin.com/id/germplasm/accession.tannat_n_cl717",vocabulary:Accession,Accession,"TANNAT N Cl717",,717,,GO2-1601005311,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.tannat_n","TANNAT N",,,,,,,1601005311,,717,
"http://sinfonia.vignevin.com/id/germplasm/accession.carignan_n_cl6",vocabulary:Accession,Accession,"CARIGNAN N Cl6",,6,,GO2-113501441,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.carignan_n","CARIGNAN N",,,,,,,113501441,,6,
"http://sinfonia.vignevin.com/id/germplasm/variety.3563_p243_c01",vocabulary:Variety,Variété,3563-P243-C01,,,,EDGARR,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,,,,3408-F10-PL2,,"VERMENTINO B"
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl617",vocabulary:Accession,Accession,"PINOT NOIR N Cl617",,617,,GO2-151108231,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","PINOT NOIR N",,,,,,,151108231,,617,
"http://sinfonia.vignevin.com/id/germplasm/accession.mondeuse_n_cl822",vocabulary:Accession,Accession,"MONDEUSE N Cl822",,822,,GO2-141500541,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mondeuse_n","MONDEUSE N",,,,,,,141500541,,822,
"http://sinfonia.vignevin.com/id/germplasm/variety.bouchales_n",vocabulary:Variety,Variété,"BOUCHALES N",,358,,GO2-1081,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/bouchales",358,,1081,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.chardonnay_b_cl119",vocabulary:Accession,Accession,"CHARDONNAY B Cl119",,119,,GO2-114102321,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chardonnay_b","CHARDONNAY B",,,,,,,114102321,,119,
"http://sinfonia.vignevin.com/id/germplasm/variety.biancu_gentile_b",vocabulary:Variety,Variété,"BIANCU GENTILE B",,113,,GO2-2695,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/biancu%20gentile",113,,2695,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.mondeuse_blanche_b_cl1214",vocabulary:Accession,Accession,"MONDEUSE BLANCHE B Cl1214",,1214,,GO2-141100131,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.mondeuse_blanche_b","MONDEUSE BLANCHE B",,,,,,,141100131,,1214,
"http://sinfonia.vignevin.com/id/germplasm/accession.rayon_d_or_b_cl1199",vocabulary:Accession,Accession,"RAYON D'OR B Cl1199",,1199,,GO2-704700011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique","http://sinfonia.vignevin.com/id/germplasm/variety.rayon_d'or_b","RAYON D'OR B",,,,,,,,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_a_petits_grains_rouge_rg_cl1194",vocabulary:Accession,Accession,"MUSCAT A PETITS GRAINS ROUGE RG Cl1194",,1194,,GO2-145700011,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_a_petits_grains_rouge_rg","MUSCAT A PETITS GRAINS ROUGE RG",,,,,,,145700011,,1194,
"http://sinfonia.vignevin.com/id/germplasm/accession.chasselas_b_table_cl1234",vocabulary:Accession,Accession,"CHASSELAS B (table) Cl1234",,1234,,GO2-76302511,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.chasselas_b_table","CHASSELAS B (table)",,,,,,,76302511,,1234,
"http://sinfonia.vignevin.com/id/germplasm/variety.courbu_noir_n",vocabulary:Variety,Variété,"COURBU NOIR N",,414,,GO2-2677,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/courbu%20noir",414,,2677,,,
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_manseng_b",vocabulary:Variety,Variété,"PETIT MANSENG B",,418,,GO2-1661,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,"https://plantgrape.plantnet-project.org/fr/cepage/petit%20manseng",418,,1661,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1329",vocabulary:Accession,Accession,"PINOT GRIS G Cl1329",,1329,,GO2-150701161,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.pinot_gris_g","PINOT GRIS G",,,,,,,150701161,,1329,
"http://sinfonia.vignevin.com/id/germplasm/variety.aramon_gris_g",vocabulary:Variety,Variété,"ARAMON GRIS G",,23,,GO2-1053,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera",,,,,,,23,,1053,,,
"http://sinfonia.vignevin.com/id/germplasm/accession.camaralet_blanc_cl1024",vocabulary:Accession,Accession,"CAMARALET BLANC Cl1024",,1024,,GO2-208800061,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.camaralet_blanc","CAMARALET BLANC",,,,,,,208800061,,1024,
"http://sinfonia.vignevin.com/id/germplasm/accession.duras_n_cl654",vocabulary:Accession,Accession,"DURAS N Cl654",,654,,GO2-214300201,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.duras_n","DURAS N",,,,,,,214300201,,654,
"http://sinfonia.vignevin.com/id/germplasm/accession.gros_manseng_blanc_b_cl397",vocabulary:Accession,Accession,"GROS MANSENG BLANC B Cl397",,397,,GO2-166300055,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.gros_manseng_blanc_b","GROS MANSENG BLANC B",,,,,,,166300055,,397,
"http://sinfonia.vignevin.com/id/germplasm/accession.cot_n_cl1342",vocabulary:Accession,Accession,"COT N Cl1342",,1342,,GO2-132100705,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cot_n","COT N",,,,,,,132100705,,1342,
"http://sinfonia.vignevin.com/id/germplasm/accession.cinsaut_n_cl255",vocabulary:Accession,Accession,"CINSAUT N Cl255",,255,,GO2-117109191,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.cinsaut_n","CINSAUT N",,,,,,,117109191,,255,
"http://sinfonia.vignevin.com/id/germplasm/accession.muscat_ottonel_b_cl59",vocabulary:Accession,Accession,"MUSCAT OTTONEL B Cl59",,59,,GO2-145500051,"http://sinfonia.vignevin.com/id/germplasm/species.vitis_vinifera_subsp_vinifera","Vitis vinifera subsp. vinifera","http://sinfonia.vignevin.com/id/germplasm/variety.muscat_ottonel_b","MUSCAT OTTONEL B",,,,,,,145500051,,59,
"http://sinfonia.vignevin.com/id/germplasm/variety.col_2672l",vocabulary:Variety,Variété,Col-2672L,,6884,,"ExpeResDur,GO2-4047","http://sinfonia.vignevin.com/id/germplasm/species.vitis_x_interspecifique","Vitis x interspécifique",,,,,,,6884,,4047,,,
