"uri","rdf_type","name","species_name","code","website","CodeGO2","CodeTRUEL-VASSAL","CodeVIVC","Mere","NumAgrementOfficiel","Pere","synonyms"
"http://sinfonia.vignevin.com/id/germplasm/accession.negrette_n_cl456","vocabulary:Accession","NEGRETTE N Cl456","Vitis vinifera subsp. vinifera","456",NA,"146100191",NA,NA,NA,"456",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.negrette_n_cl580","vocabulary:Accession","NEGRETTE N Cl580","Vitis vinifera subsp. vinifera","580",NA,"146100221",NA,NA,NA,"580",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.negrette_n_cl581","vocabulary:Accession","NEGRETTE N Cl581","Vitis vinifera subsp. vinifera","581",NA,"146100261",NA,NA,NA,"581",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.negrette_n_cl582","vocabulary:Accession","NEGRETTE N Cl582","Vitis vinifera subsp. vinifera","582",NA,"146100271",NA,NA,NA,"582",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.negrette_n_cl663","vocabulary:Accession","NEGRETTE N Cl663","Vitis vinifera subsp. vinifera","663",NA,"146100201",NA,NA,NA,"663",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.nemadex_ab","vocabulary:Variety","NEMADEX AB","Vitis x interspécifique","9238","https://plantgrape.plantnet-project.org/fr/cepage/nemadex","9935","9238",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nemadex_ab_cl1163","vocabulary:Accession","NEMADEX AB Cl1163","Vitis x interspécifique","1163",NA,"993500011",NA,NA,NA,"1163",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.nielluccio_n","vocabulary:Variety","NIELLUCCIO N","Vitis vinifera subsp. vinifera","1241","https://plantgrape.plantnet-project.org/fr/cepage/nielluccio","2323","1241",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nielluccio_n_cl1250","vocabulary:Accession","NIELLUCCIO N Cl1250","Vitis vinifera subsp. vinifera","1250",NA,"232302771",NA,NA,NA,"1250",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nielluccio_n_cl1251","vocabulary:Accession","NIELLUCCIO N Cl1251","Vitis vinifera subsp. vinifera","1251",NA,"232303111",NA,NA,NA,"1251",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nielluccio_n_cl902","vocabulary:Accession","NIELLUCCIO N Cl902","Vitis vinifera subsp. vinifera","902",NA,"232301591",NA,NA,NA,"902",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nielluccio_n_cl903","vocabulary:Accession","NIELLUCCIO N Cl903","Vitis vinifera subsp. vinifera","903",NA,"232301701",NA,NA,NA,"903",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nielluccio_n_cl904","vocabulary:Accession","NIELLUCCIO N Cl904","Vitis vinifera subsp. vinifera","904",NA,"232301761",NA,NA,NA,"904",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nielluccio_n_cl960","vocabulary:Accession","NIELLUCCIO N Cl960","Vitis vinifera subsp. vinifera","960",NA,"232302751",NA,NA,NA,"960",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nielluccio_n_cl997","vocabulary:Accession","NIELLUCCIO N Cl997","Vitis vinifera subsp. vinifera","997",NA,"232301861",NA,NA,NA,"997",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nielluccio_n_cl998","vocabulary:Accession","NIELLUCCIO N Cl998","Vitis vinifera subsp. vinifera","998",NA,"232302341",NA,NA,NA,"998",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.nielluccio_n_cl999","vocabulary:Accession","NIELLUCCIO N Cl999","Vitis vinifera subsp. vinifera","999",NA,"232302631",NA,NA,NA,"999",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.north_carolina_6-15","vocabulary:Variety","NORTH CAROLINA 6-15","Vitis x interspécifique","NC 6-15 ","https://www.vivc.de/index.php?r=passport%2Fview&id=22560",NA,NA,"22560",NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.oeillade_n","vocabulary:Variety","OEILLADE N","Vitis vinifera subsp. vinifera","8","https://plantgrape.plantnet-project.org/fr/cepage/oeillade","771","8",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.oeillade_n_cl1176","vocabulary:Accession","OEILLADE N Cl1176","Vitis vinifera subsp. vinifera","1176",NA,"77100071",NA,NA,NA,"1176",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.olivette_noire_n","vocabulary:Variety","OLIVETTE NOIRE N","Vitis vinifera subsp. vinifera","639","https://plantgrape.plantnet-project.org/fr/cepage/olivette%20noire","745","639",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.olivette_noire_n_cl1138","vocabulary:Accession","OLIVETTE NOIRE N Cl1138","Vitis vinifera subsp. vinifera","1138",NA,"74500371",NA,NA,NA,"1138",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.ondenc_b","vocabulary:Variety","ONDENC B","Vitis vinifera subsp. vinifera","447","https://plantgrape.plantnet-project.org/fr/cepage/ondenc","1471","447",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.ondenc_b_cl674","vocabulary:Accession","ONDENC B Cl674","Vitis vinifera subsp. vinifera","674",NA,"147100021",NA,NA,NA,"674",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.ondenc_b_cl675","vocabulary:Accession","ONDENC B Cl675","Vitis vinifera subsp. vinifera","675",NA,"147100031",NA,NA,NA,"675",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.ondenc_b_cl676","vocabulary:Accession","ONDENC B Cl676","Vitis vinifera subsp. vinifera","676",NA,"147100051",NA,NA,NA,"676",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.ora_b","vocabulary:Variety","ORA B","Vitis vinifera subsp. vinifera","2958","https://plantgrape.plantnet-project.org/fr/cepage/ora","770","2958",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.ora_b_cl974","vocabulary:Accession","ORA B Cl974","Vitis vinifera subsp. vinifera","974",NA,"77000011",NA,NA,NA,"974",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.orbois_b","vocabulary:Variety","ORBOIS B","Vitis vinifera subsp. vinifera","294","https://plantgrape.plantnet-project.org/fr/cepage/orbois","2007","294",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.orbois_b_cl205","vocabulary:Accession","ORBOIS B Cl205","Vitis vinifera subsp. vinifera","205",NA,"200700461",NA,NA,NA,"205",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.orbois_b_cl206","vocabulary:Accession","ORBOIS B Cl206","Vitis vinifera subsp. vinifera","206",NA,"200701071",NA,NA,NA,"206",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.orbois_b_cl504","vocabulary:Accession","ORBOIS B Cl504","Vitis vinifera subsp. vinifera","504",NA,"200700421",NA,NA,NA,"504",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.pagadebiti_b","vocabulary:Variety","PAGADEBITI B","Vitis vinifera subsp. vinifera","114","https://plantgrape.plantnet-project.org/fr/cepage/pagadebiti","2337","114",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pagadebiti_b_cl868","vocabulary:Accession","PAGADEBITI B Cl868","Vitis vinifera subsp. vinifera","868",NA,"233700141",NA,NA,NA,"868",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pagadebiti_b_cl869","vocabulary:Accession","PAGADEBITI B Cl869","Vitis vinifera subsp. vinifera","869",NA,"233700161",NA,NA,NA,"869",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.panse_precoce_b","vocabulary:Variety","PANSE PRECOCE B","Vitis vinifera subsp. vinifera","659",NA,"753","659",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.panse_precoce_b_cl1328","vocabulary:Accession","PANSE PRECOCE B Cl1328","Vitis vinifera subsp. vinifera","1328",NA,"75300041",NA,NA,NA,"1328",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.pardotte_n","vocabulary:Variety","PARDOTTE N","Vitis vinifera subsp. vinifera","342",NA,"2723","342",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pardotte_n_cl1351","vocabulary:Accession","PARDOTTE N Cl1351","Vitis vinifera subsp. vinifera","1351",NA,"272300021",NA,NA,NA,"1351",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.parellada_b","vocabulary:Variety","PARELLADA B","Vitis vinifera subsp. vinifera","1456","https://plantgrape.plantnet-project.org/fr/cepage/parellada","3008","1456",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.parellada_b_cl6003","vocabulary:Accession","PARELLADA B Cl6003","Vitis vinifera subsp. vinifera","6003",NA,"300800111",NA,NA,NA,"6003",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.parellada_b_cl6004","vocabulary:Accession","PARELLADA B Cl6004","Vitis vinifera subsp. vinifera","6004",NA,"300800151",NA,NA,NA,"6004",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.perdea_b","vocabulary:Variety","PERDEA B","Vitis vinifera subsp. vinifera","2751","https://plantgrape.plantnet-project.org/fr/cepage/perdea","1693","2751",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.perdea_b_cl742","vocabulary:Accession","PERDEA B Cl742","Vitis vinifera subsp. vinifera","742",NA,"1693000124",NA,NA,NA,"742",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.perdin_b","vocabulary:Variety","PERDIN B","Vitis x interspécifique","6589","https://plantgrape.plantnet-project.org/fr/cepage/perdin","3","6589",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.perdin_b_cl5003","vocabulary:Accession","PERDIN B Cl5003","Vitis x interspécifique","5003",NA,"300012",NA,NA,NA,"5003",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.perlaut_b","vocabulary:Variety","PERLAUT B","Vitis vinifera subsp. vinifera","2793","https://plantgrape.plantnet-project.org/fr/cepage/perlaut","793","2793",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.perlaut_b_cl502","vocabulary:Accession","PERLAUT B Cl502","Vitis vinifera subsp. vinifera","502",NA,"79300011",NA,NA,NA,"502",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.perle_de_csaba_b","vocabulary:Variety","PERLE DE CSABA B","Vitis vinifera subsp. vinifera","1069","https://plantgrape.plantnet-project.org/fr/cepage/Perle%20de%20Csaba","747","1069",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.perle_de_csaba_b_cl1121","vocabulary:Accession","PERLE DE CSABA B Cl1121","Vitis vinifera subsp. vinifera","1121",NA,"74700021",NA,NA,NA,"1121",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.persan_n","vocabulary:Variety","PERSAN N","Vitis vinifera subsp. vinifera","164","https://plantgrape.plantnet-project.org/fr/cepage/persan","2353","164",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.persan_n_cl1110","vocabulary:Accession","PERSAN N Cl1110","Vitis vinifera subsp. vinifera","1110",NA,"235300691",NA,NA,NA,"1110",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_courbu_b","vocabulary:Variety","PETIT COURBU B","Vitis vinifera subsp. vinifera","394","https://plantgrape.plantnet-project.org/fr/cepage/petit%20courbu","2691","394",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_courbu_b_cl1062","vocabulary:Accession","PETIT COURBU B Cl1062","Vitis vinifera subsp. vinifera","1062",NA,"269100061",NA,NA,NA,"1062",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_courbu_b_cl813","vocabulary:Accession","PETIT COURBU B Cl813","Vitis vinifera subsp. vinifera","813",NA,"269100021",NA,NA,NA,"813",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_courbu_b_cl885","vocabulary:Accession","PETIT COURBU B Cl885","Vitis vinifera subsp. vinifera","885",NA,"269100031",NA,NA,NA,"885",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_manseng_b","vocabulary:Variety","PETIT MANSENG B","Vitis vinifera subsp. vinifera","418","https://plantgrape.plantnet-project.org/fr/cepage/petit%20manseng","1661","418",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_manseng_b_cl1107","vocabulary:Accession","PETIT MANSENG B Cl1107","Vitis vinifera subsp. vinifera","1107",NA,"166100142",NA,NA,NA,"1107",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_manseng_b_cl1113","vocabulary:Accession","PETIT MANSENG B Cl1113","Vitis vinifera subsp. vinifera","1113",NA,"166100152",NA,NA,NA,"1113",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_manseng_b_cl440","vocabulary:Accession","PETIT MANSENG B Cl440","Vitis vinifera subsp. vinifera","440",NA,"166100071",NA,NA,NA,"440",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_manseng_b_cl573","vocabulary:Accession","PETIT MANSENG B Cl573","Vitis vinifera subsp. vinifera","573",NA,"1661001210",NA,NA,NA,"573",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_meslier_b","vocabulary:Variety","PETIT MESLIER B","Vitis vinifera subsp. vinifera","399","https://plantgrape.plantnet-project.org/fr/cepage/petit%20meslier","1383","399",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_meslier_b_cl1088","vocabulary:Accession","PETIT MESLIER B Cl1088","Vitis vinifera subsp. vinifera","1088",NA,"138300011",NA,NA,NA,"1088",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_meslier_b_cl1195","vocabulary:Accession","PETIT MESLIER B Cl1195","Vitis vinifera subsp. vinifera","1195",NA,"138300291",NA,NA,NA,"1195",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.petit_verdot_n","vocabulary:Variety","PETIT VERDOT N","Vitis vinifera subsp. vinifera","328","https://plantgrape.plantnet-project.org/fr/cepage/petit%20verdot","1673","328",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_verdot_n_cl1058","vocabulary:Accession","PETIT VERDOT N Cl1058","Vitis vinifera subsp. vinifera","1058",NA,"167300121",NA,NA,NA,"1058",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_verdot_n_cl1273","vocabulary:Accession","PETIT VERDOT N Cl1273","Vitis vinifera subsp. vinifera","1273",NA,"167300411",NA,NA,NA,"1273",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_verdot_n_cl1274","vocabulary:Accession","PETIT VERDOT N Cl1274","Vitis vinifera subsp. vinifera","1274",NA,"167300441",NA,NA,NA,"1274",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petit_verdot_n_cl400","vocabulary:Accession","PETIT VERDOT N Cl400","Vitis vinifera subsp. vinifera","400",NA,"167300051",NA,NA,NA,"400",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.petite_sainte_marie_b","vocabulary:Variety","PETITE SAINTE MARIE B","Vitis vinifera subsp. vinifera","3554",NA,"2503","3554",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.petite_sainte_marie_b_cl1299","vocabulary:Accession","PETITE SAINTE MARIE B Cl1299","Vitis vinifera subsp. vinifera","1299",NA,"250300031",NA,NA,NA,"1299",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.picardan_b","vocabulary:Variety","PICARDAN B","Vitis vinifera subsp. vinifera","17","https://plantgrape.plantnet-project.org/fr/cepage/picardan","2693","17",NA,NA,NA,NA,"Araignan blanc"
"http://sinfonia.vignevin.com/id/germplasm/accession.picardan_b_cl1183","vocabulary:Accession","PICARDAN B Cl1183","Vitis vinifera subsp. vinifera","1183",NA,"269300222",NA,NA,NA,"1183",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.picarlat_n","vocabulary:Variety","PICARLAT N","Vitis vinifera subsp. vinifera","3733","https://plantgrape.plantnet-project.org/fr/cepage/picarlat","52","3733",NA,NA,NA,NA,"IB 892"
"http://sinfonia.vignevin.com/id/germplasm/accession.picarlat_n_cl1229","vocabulary:Accession","PICARLAT N Cl1229","Vitis vinifera subsp. vinifera","1229",NA,"5200021",NA,NA,NA,"1229",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.pineau_d'aunis_n","vocabulary:Variety","PINEAU D'AUNIS N","Vitis vinifera subsp. vinifera","298","https://plantgrape.plantnet-project.org/fr/cepage/Pineau%20d%27Aunis","1491","298",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pineau_d_aunis_n_cl235","vocabulary:Accession","PINEAU D'AUNIS N Cl235","Vitis vinifera subsp. vinifera","235",NA,NA,NA,NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pineau_d_aunis_n_cl289","vocabulary:Accession","PINEAU D'AUNIS N Cl289","Vitis vinifera subsp. vinifera","289",NA,NA,NA,NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.pinot_blanc_b","vocabulary:Variety","PINOT BLANC B","Vitis vinifera subsp. vinifera","194","https://plantgrape.plantnet-project.org/fr/cepage/pinot%20blanc","1503","194",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl1294","vocabulary:Accession","PINOT BLANC B Cl1294","Vitis vinifera subsp. vinifera","1294",NA,"150300181",NA,NA,NA,"1294",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl1295","vocabulary:Accession","PINOT BLANC B Cl1295","Vitis vinifera subsp. vinifera","1295",NA,"150300211",NA,NA,NA,"1295",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl1296","vocabulary:Accession","PINOT BLANC B Cl1296","Vitis vinifera subsp. vinifera","1296",NA,"150300221",NA,NA,NA,"1296",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl54","vocabulary:Accession","PINOT BLANC B Cl54","Vitis vinifera subsp. vinifera","54",NA,"150300141",NA,NA,NA,"54",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_blanc_b_cl55","vocabulary:Accession","PINOT BLANC B Cl55","Vitis vinifera subsp. vinifera","55",NA,"150300151",NA,NA,NA,"55",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.pinot_gris_g","vocabulary:Variety","PINOT GRIS G","Vitis vinifera subsp. vinifera","195","https://plantgrape.plantnet-project.org/fr/cepage/pinot%20gris","1507","195",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1237","vocabulary:Accession","PINOT GRIS G Cl1237","Vitis vinifera subsp. vinifera","1237",NA,"150701091",NA,NA,NA,"1237",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1238","vocabulary:Accession","PINOT GRIS G Cl1238","Vitis vinifera subsp. vinifera","1238",NA,"150701101",NA,NA,NA,"1238",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1329","vocabulary:Accession","PINOT GRIS G Cl1329","Vitis vinifera subsp. vinifera","1329",NA,"150701161",NA,NA,NA,"1329",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl1344","vocabulary:Accession","PINOT GRIS G Cl1344","Vitis vinifera subsp. vinifera","1344",NA,"150701121",NA,NA,NA,"1344",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl457","vocabulary:Accession","PINOT GRIS G Cl457","Vitis vinifera subsp. vinifera","457",NA,"150701041",NA,NA,NA,"457",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl52","vocabulary:Accession","PINOT GRIS G Cl52","Vitis vinifera subsp. vinifera","52",NA,"150701051",NA,NA,NA,"52",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_gris_g_cl53","vocabulary:Accession","PINOT GRIS G Cl53","Vitis vinifera subsp. vinifera","53",NA,"150701061",NA,NA,NA,"53",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/variety.pinot_noir_n","vocabulary:Variety","PINOT NOIR N","Vitis vinifera subsp. vinifera","193","https://plantgrape.plantnet-project.org/fr/cepage/pinot%20noir","1511","193",NA,NA,NA,NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl111","vocabulary:Accession","PINOT NOIR N Cl111","Vitis vinifera subsp. vinifera","111",NA,"151105091",NA,NA,NA,"111",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl112","vocabulary:Accession","PINOT NOIR N Cl112","Vitis vinifera subsp. vinifera","112",NA,"151105102",NA,NA,NA,"112",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl113","vocabulary:Accession","PINOT NOIR N Cl113","Vitis vinifera subsp. vinifera","113",NA,"151105111-2",NA,NA,NA,"113",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl114","vocabulary:Accession","PINOT NOIR N Cl114","Vitis vinifera subsp. vinifera","114",NA,"151105132",NA,NA,NA,"114",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl115","vocabulary:Accession","PINOT NOIR N Cl115","Vitis vinifera subsp. vinifera","115",NA,"151105121",NA,NA,NA,"115",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1184","vocabulary:Accession","PINOT NOIR N Cl1184","Vitis vinifera subsp. vinifera","1184",NA,"151108421",NA,NA,NA,"1184",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1185","vocabulary:Accession","PINOT NOIR N Cl1185","Vitis vinifera subsp. vinifera","1185",NA,"151108781",NA,NA,NA,"1185",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1196","vocabulary:Accession","PINOT NOIR N Cl1196","Vitis vinifera subsp. vinifera","1196",NA,"151108831",NA,NA,NA,"1196",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1197","vocabulary:Accession","PINOT NOIR N Cl1197","Vitis vinifera subsp. vinifera","1197",NA,"151109051",NA,NA,NA,"1197",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl1306","vocabulary:Accession","PINOT NOIR N Cl1306","Vitis vinifera subsp. vinifera","1306",NA,"151109611",NA,NA,NA,"1306",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl162","vocabulary:Accession","PINOT NOIR N Cl162","Vitis vinifera subsp. vinifera","162",NA,"151107981",NA,NA,NA,"162",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl163","vocabulary:Accession","PINOT NOIR N Cl163","Vitis vinifera subsp. vinifera","163",NA,"151108131",NA,NA,NA,"163",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl164","vocabulary:Accession","PINOT NOIR N Cl164","Vitis vinifera subsp. vinifera","164",NA,"151108141",NA,NA,NA,"164",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl165","vocabulary:Accession","PINOT NOIR N Cl165","Vitis vinifera subsp. vinifera","165",NA,"151108151",NA,NA,NA,"165",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl236","vocabulary:Accession","PINOT NOIR N Cl236","Vitis vinifera subsp. vinifera","236",NA,"151100481",NA,NA,NA,"236",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl292","vocabulary:Accession","PINOT NOIR N Cl292","Vitis vinifera subsp. vinifera","292",NA,"151100321",NA,NA,NA,"292",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl372","vocabulary:Accession","PINOT NOIR N Cl372","Vitis vinifera subsp. vinifera","372",NA,"151100071",NA,NA,NA,"372",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl373","vocabulary:Accession","PINOT NOIR N Cl373","Vitis vinifera subsp. vinifera","373",NA,"151100231",NA,NA,NA,"373",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl374","vocabulary:Accession","PINOT NOIR N Cl374","Vitis vinifera subsp. vinifera","374",NA,"151100571",NA,NA,NA,"374",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl375","vocabulary:Accession","PINOT NOIR N Cl375","Vitis vinifera subsp. vinifera","375",NA,"151101762",NA,NA,NA,"375",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl386","vocabulary:Accession","PINOT NOIR N Cl386","Vitis vinifera subsp. vinifera","386",NA,"151102741",NA,NA,NA,"386",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl388","vocabulary:Accession","PINOT NOIR N Cl388","Vitis vinifera subsp. vinifera","388",NA,"151105881",NA,NA,NA,"388",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl389","vocabulary:Accession","PINOT NOIR N Cl389","Vitis vinifera subsp. vinifera","389",NA,"151105941",NA,NA,NA,"389",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl459","vocabulary:Accession","PINOT NOIR N Cl459","Vitis vinifera subsp. vinifera","459",NA,"151100242",NA,NA,NA,"459",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl461","vocabulary:Accession","PINOT NOIR N Cl461","Vitis vinifera subsp. vinifera","461",NA,"151104161",NA,NA,NA,"461",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl462","vocabulary:Accession","PINOT NOIR N Cl462","Vitis vinifera subsp. vinifera","462",NA,"151104301",NA,NA,NA,"462",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl521","vocabulary:Accession","PINOT NOIR N Cl521","Vitis vinifera subsp. vinifera","521",NA,"151102031",NA,NA,NA,"521",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl528","vocabulary:Accession","PINOT NOIR N Cl528","Vitis vinifera subsp. vinifera","528",NA,"151108221",NA,NA,NA,"528",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl583","vocabulary:Accession","PINOT NOIR N Cl583","Vitis vinifera subsp. vinifera","583",NA,"151101261",NA,NA,NA,"583",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl617","vocabulary:Accession","PINOT NOIR N Cl617","Vitis vinifera subsp. vinifera","617",NA,"151108231",NA,NA,NA,"617",NA,NA
"http://sinfonia.vignevin.com/id/germplasm/accession.pinot_noir_n_cl665","vocabulary:Accession","PINOT NOIR N Cl665","Vitis vinifera subsp. vinifera","665",NA,"151102261",NA,NA,NA,"665",NA,NA
