"uri"	"rdf_type"	"rdf_type_name"	"name"	"synonyms"	"code"	"production_year"	"description"	"species"	"species_name"	"variety"	"variety_name"	"accession"	"accession_name"	"institute"	"website"	"Sexe"
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur336"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur336"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur337"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur337"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur338"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur338"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur339"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur339"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur34"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur34"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur340"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur340"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur341"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur341"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur342"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur342"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur343"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur343"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur344"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur344"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur345"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur345"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur346"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur346"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur347"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur347"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur348"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur348"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur349"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur349"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur35"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur35"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur350"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur350"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur351"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur351"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur352"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur352"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur353"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur353"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur354"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur354"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur355"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur355"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur356"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur356"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur357"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur357"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur358"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur358"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur359"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur359"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur36"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur36"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur360"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur360"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur361"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur361"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur362"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur362"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur363"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur363"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur364"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur364"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur365"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur365"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur366"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur366"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur367"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur367"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur368"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur368"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur369"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur369"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur37"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur37"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur370"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur370"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur371"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur371"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur372"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur372"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur373"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur373"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur374"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur374"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur375"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur375"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur376"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur376"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur377"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur377"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur378"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur378"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur379"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur379"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur38"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur38"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur380"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur380"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur381"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur381"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur382"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur382"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur383"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur383"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur384"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur384"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur385"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur385"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur386"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur386"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur387"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur387"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur388"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur388"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur389"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur389"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur39"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur39"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur390"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur390"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur391"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur391"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur392"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur392"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur393"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur393"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur394"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur394"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur395"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur395"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur396"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur396"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur397"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur397"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur398"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur398"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur399"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur399"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur4"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur4"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur40"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur40"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur400"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur400"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur401"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur401"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur402"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur402"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur403"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur403"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur404"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur404"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur405"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur405"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur406"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur406"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur407"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur407"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur408"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur408"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur409"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur409"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur41"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur41"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur410"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur410"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
"http://vitis-explorer.inrae.fr/id/germplasm/variety.inrae-resdur411"	"http://www.opensilex.org/vocabulary/oeso#Variety"	"Variety"	"INRAE-ResDur411"	NA	NA	NA	"variété non existante pour test"	"http://aims.fao.org/aos/agrovoc/c_8283"	"grapevine"	NA	NA	NA	NA	"INRAE"	NA	NA
